/home/amavorpa/Escaping-Stochastic-Traps-With-Aleatoric-Mapping-Agents/rl-starter/src/scripts/train.py --algo a2c --visualizing False --normalise_rewards True --env MiniGrid-KeyCorridorS6R3-v0 --model frames_8_noisy_tv_False_curiosity_True_uncertainty_True_random_seed_85_coefficient_0.0005_MiniGrid-KeyCorridorS6R3-v0 --save-interval 2000 --frames 50000 --seed 85 --uncertainty True --noisy_tv False --curiosity True --randomise_env False --environment_seed 85 --icm_lr 0.001 --reward_weighting 0.1 --frames_before_reset 8

Namespace(algo='a2c', batch_size=256, clip_eps=0.2, curiosity='True', discount=0.99, entropy_coef=0.01, env='MiniGrid-KeyCorridorS6R3-v0', environment_seed='85', epochs=4, frames=50000, frames_before_reset='8', frames_per_proc=None, gae_lambda=0.95, icm_lr='0.001', log_interval=1, lr=0.001, max_grad_norm=0.5, mem=False, model='frames_8_noisy_tv_False_curiosity_True_uncertainty_True_random_seed_85_coefficient_0.0005_MiniGrid-KeyCorridorS6R3-v0', noisy_tv='False', normalise_rewards='True', optim_alpha=0.99, optim_eps=1e-08, procs=16, randomise_env='False', recurrence=1, reward_weighting='0.1', save_interval=2000, seed=85, text=False, uncertainty='True', uncertainty_budget=1, value_loss_coef=0.5, visualizing='False')

Device: cpu

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=(2, 2), padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=64, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=64, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

U 1 | F 000128 | FPS 0054 | D 2 | rR:μσmM -0.04 0.05 -0.12 0.03 | F:μσmM 8.0 0.0 8.0 8.0 | H -0.006 | V 0.029 | pL 2.375
U 14 | F 001792 | FPS 0173 | D 11 | rR:μσmM -0.07 0.14 -0.32 0.26 | F:μσmM 8.0 0.0 8.0 8.0 | H -0.009 | V 0.013 | pL 7.000
U 15 | F 001920 | FPS 0176 | D 12 | rR:μσmM 0.02 0.21 -0.31 0.49 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.003 | V 0.011 | pL 7.000
U 16 | F 002048 | FPS 0189 | D 13 | rR:μσmM 0.13 0.16 -0.09 0.47 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.016 | V 0.011 | pL 7.000
U 17 | F 002176 | FPS 0196 | D 13 | rR:μσmM 0.15 0.15 -0.11 0.40 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.018 | V 0.010 | pL 7.500
U 18 | F 002304 | FPS 0171 | D 14 | rR:μσmM 0.16 0.20 -0.37 0.46 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.020 | V 0.009 | pL 9.250
U 19 | F 002432 | FPS 0187 | D 15 | rR:μσmM 0.22 0.12 -0.01 0.46 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.028 | V 0.007 | pL 11.000
U 20 | F 002560 | FPS 0167 | D 16 | rR:μσmM 0.27 0.10 -0.01 0.41 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.034 | V 0.006 | pL 11.000
U 21 | F 002688 | FPS 0180 | D 16 | rR:μσmM 0.26 0.08 0.12 0.42 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.033 | V 0.006 | pL 11.000
U 22 | F 002816 | FPS 0193 | D 17 | rR:μσmM 0.31 0.14 0.04 0.58 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.039 | V 0.005 | pL 11.375
U 23 | F 002944 | FPS 0169 | D 18 | rR:μσmM 0.30 0.10 0.10 0.40 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.038 | V 0.005 | pL 12.000
U 24 | F 003072 | FPS 0184 | D 18 | rR:μσmM 0.28 0.08 0.14 0.41 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.034 | V 0.004 | pL 12.000
U 25 | F 003200 | FPS 0164 | D 19 | rR:μσmM 0.28 0.11 0.02 0.46 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.035 | V 0.004 | pL 12.000
U 26 | F 003328 | FPS 0163 | D 20 | rR:μσmM 0.30 0.09 0.11 0.46 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.038 | V 0.004 | pL 12.000
U 27 | F 003456 | FPS 0205 | D 21 | rR:μσmM 0.27 0.13 0.06 0.42 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.034 | V 0.003 | pL 12.000
U 28 | F 003584 | FPS 0184 | D 21 | rR:μσmM 0.30 0.09 0.14 0.44 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.038 | V 0.003 | pL 12.250
U 29 | F 003712 | FPS 0194 | D 22 | rR:μσmM 0.24 0.12 -0.04 0.41 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.030 | V 0.002 | pL 13.000
U 30 | F 003840 | FPS 0164 | D 23 | rR:μσmM 0.29 0.12 0.03 0.51 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.037 | V 0.002 | pL 13.000
U 31 | F 003968 | FPS 0156 | D 24 | rR:μσmM 0.27 0.07 0.10 0.36 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.034 | V 0.003 | pL 13.000
U 32 | F 004096 | FPS 0179 | D 24 | rR:μσmM 0.30 0.08 0.17 0.42 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.037 | V 0.002 | pL 13.500
U 33 | F 004224 | FPS 0161 | D 25 | rR:μσmM 0.25 0.10 -0.00 0.36 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.031 | V 0.002 | pL 14.000
U 34 | F 004352 | FPS 0211 | D 26 | rR:μσmM 0.25 0.08 0.10 0.42 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.031 | V 0.002 | pL 14.000
U 35 | F 004480 | FPS 0185 | D 26 | rR:μσmM 0.28 0.10 0.01 0.43 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.035 | V 0.002 | pL 14.625
U 36 | F 004608 | FPS 0171 | D 27 | rR:μσmM 0.22 0.09 0.01 0.37 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.028 | V 0.001 | pL 16.000
U 37 | F 004736 | FPS 0161 | D 28 | rR:μσmM 0.27 0.05 0.18 0.34 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.034 | V 0.001 | pL 16.000
U 38 | F 004864 | FPS 0196 | D 29 | rR:μσmM 0.28 0.08 0.14 0.40 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.035 | V 0.002 | pL 16.000
U 39 | F 004992 | FPS 0171 | D 29 | rR:μσmM 0.23 0.08 -0.04 0.35 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.028 | V 0.001 | pL 16.000
U 40 | F 005120 | FPS 0178 | D 30 | rR:μσmM 0.28 0.10 0.07 0.41 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.035 | V 0.001 | pL 16.000
U 41 | F 005248 | FPS 0184 | D 31 | rR:μσmM 0.24 0.13 -0.07 0.38 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.030 | V 0.001 | pL 16.000
U 42 | F 005376 | FPS 0185 | D 32 | rR:μσmM 0.13 0.17 -0.44 0.32 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.016 | V 0.003 | pL 16.000
U 43 | F 005504 | FPS 0160 | D 32 | rR:μσmM 0.22 0.15 -0.26 0.35 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.027 | V 0.001 | pL 16.000
U 44 | F 005632 | FPS 0192 | D 33 | rR:μσmM 0.21 0.06 0.06 0.31 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.026 | V 0.001 | pL 16.000
U 45 | F 005760 | FPS 0172 | D 34 | rR:μσmM 0.20 0.08 0.04 0.32 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.026 | V 0.000 | pL 16.000
U 46 | F 005888 | FPS 0169 | D 35 | rR:μσmM 0.17 0.13 -0.28 0.26 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.021 | V 0.000 | pL 16.000
U 47 | F 006016 | FPS 0157 | D 35 | rR:μσmM 0.13 0.15 -0.17 0.28 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.016 | V 0.001 | pL 16.000
U 48 | F 006144 | FPS 0199 | D 36 | rR:μσmM 0.17 0.07 0.02 0.27 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.022 | V 0.000 | pL 16.000
U 49 | F 006272 | FPS 0158 | D 37 | rR:μσmM 0.15 0.04 0.04 0.22 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.018 | V 0.000 | pL 16.000
U 50 | F 006400 | FPS 0173 | D 38 | rR:μσmM 0.16 0.06 0.02 0.26 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.019 | V 0.001 | pL 16.000
U 51 | F 006528 | FPS 0194 | D 38 | rR:μσmM 0.14 0.14 -0.35 0.24 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.017 | V 0.001 | pL 16.000
U 52 | F 006656 | FPS 0153 | D 39 | rR:μσmM 0.17 0.04 0.10 0.23 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.021 | V 0.000 | pL 16.000
U 53 | F 006784 | FPS 0168 | D 40 | rR:μσmM 0.16 0.08 -0.03 0.26 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.019 | V 0.000 | pL 16.000
U 54 | F 006912 | FPS 0152 | D 41 | rR:μσmM 0.12 0.07 -0.01 0.22 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.015 | V 0.000 | pL 16.000
U 55 | F 007040 | FPS 0150 | D 42 | rR:μσmM 0.11 0.15 -0.45 0.23 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.014 | V 0.000 | pL 16.000
U 56 | F 007168 | FPS 0174 | D 42 | rR:μσmM 0.20 0.06 0.09 0.26 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.025 | V 0.000 | pL 16.000
U 57 | F 007296 | FPS 0191 | D 43 | rR:μσmM 0.14 0.03 0.07 0.18 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.018 | V 0.000 | pL 16.000
U 58 | F 007424 | FPS 0195 | D 44 | rR:μσmM 0.15 0.04 0.06 0.20 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.019 | V 0.000 | pL 16.000
U 59 | F 007552 | FPS 0176 | D 44 | rR:μσmM 0.13 0.06 0.01 0.21 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.016 | V 0.000 | pL 16.000
U 60 | F 007680 | FPS 0178 | D 45 | rR:μσmM 0.12 0.07 -0.11 0.19 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.015 | V 0.000 | pL 16.000
U 61 | F 007808 | FPS 0163 | D 46 | rR:μσmM 0.12 0.06 0.01 0.18 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.015 | V 0.000 | pL 16.000
U 62 | F 007936 | FPS 0172 | D 47 | rR:μσmM 0.07 0.12 -0.32 0.15 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.009 | V 0.001 | pL 16.000
U 63 | F 008064 | FPS 0218 | D 47 | rR:μσmM 0.07 0.18 -0.50 0.18 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.009 | V 0.000 | pL 16.000
U 64 | F 008192 | FPS 0175 | D 48 | rR:μσmM 0.14 0.05 0.03 0.20 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.018 | V 0.000 | pL 16.000
U 65 | F 008320 | FPS 0163 | D 49 | rR:μσmM 0.11 0.04 -0.00 0.14 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.014 | V 0.000 | pL 16.000
U 66 | F 008448 | FPS 0175 | D 49 | rR:μσmM 0.13 0.05 0.02 0.17 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.016 | V 0.000 | pL 16.000
U 67 | F 008576 | FPS 0166 | D 50 | rR:μσmM 0.13 0.03 0.02 0.16 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.016 | V 0.000 | pL 16.000
U 68 | F 008704 | FPS 0174 | D 51 | rR:μσmM 0.11 0.04 0.00 0.14 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.013 | V 0.000 | pL 16.000
U 69 | F 008832 | FPS 0206 | D 52 | rR:μσmM 0.10 0.17 -0.56 0.18 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.012 | V 0.000 | pL 16.000
U 70 | F 008960 | FPS 0178 | D 52 | rR:μσmM 0.11 0.07 -0.14 0.14 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.014 | V 0.000 | pL 16.000
U 71 | F 009088 | FPS 0181 | D 53 | rR:μσmM 0.14 0.03 0.06 0.18 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.018 | V 0.000 | pL 16.000
U 72 | F 009216 | FPS 0168 | D 54 | rR:μσmM 0.13 0.02 0.07 0.16 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.017 | V 0.000 | pL 16.000
U 73 | F 009344 | FPS 0198 | D 54 | rR:μσmM 0.10 0.06 -0.06 0.14 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.012 | V 0.000 | pL 16.000
U 74 | F 009472 | FPS 0174 | D 55 | rR:μσmM 0.11 0.05 -0.01 0.14 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.014 | V 0.000 | pL 16.000
U 75 | F 009600 | FPS 0163 | D 56 | rR:μσmM 0.11 0.04 0.00 0.15 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.014 | V 0.000 | pL 16.000
U 76 | F 009728 | FPS 0155 | D 57 | rR:μσmM 0.11 0.05 -0.01 0.15 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.014 | V 0.000 | pL 16.000
U 77 | F 009856 | FPS 0182 | D 57 | rR:μσmM 0.13 0.02 0.07 0.15 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.016 | V 0.000 | pL 16.000
U 78 | F 009984 | FPS 0162 | D 58 | rR:μσmM 0.13 0.04 -0.01 0.15 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.016 | V 0.000 | pL 16.000
U 79 | F 010112 | FPS 0183 | D 59 | rR:μσmM 0.12 0.05 -0.01 0.17 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.015 | V 0.000 | pL 16.000
U 80 | F 010240 | FPS 0176 | D 60 | rR:μσmM 0.12 0.01 0.10 0.12 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.015 | V 0.000 | pL 16.000
U 81 | F 010368 | FPS 0164 | D 60 | rR:μσmM 0.14 0.03 0.04 0.18 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.018 | V 0.000 | pL 16.000
U 82 | F 010496 | FPS 0186 | D 61 | rR:μσmM 0.12 0.03 0.01 0.14 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.015 | V 0.000 | pL 16.000
U 83 | F 010624 | FPS 0161 | D 62 | rR:μσmM 0.13 0.05 -0.01 0.17 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.017 | V 0.000 | pL 16.000
U 84 | F 010752 | FPS 0169 | D 63 | rR:μσmM 0.11 0.02 0.04 0.12 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.014 | V 0.000 | pL 16.000
U 85 | F 010880 | FPS 0172 | D 63 | rR:μσmM 0.14 0.05 0.03 0.18 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.017 | V 0.000 | pL 16.000
U 86 | F 011008 | FPS 0186 | D 64 | rR:μσmM 0.11 0.02 0.08 0.13 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.014 | V 0.000 | pL 16.000
U 87 | F 011136 | FPS 0155 | D 65 | rR:μσmM 0.12 0.04 -0.01 0.15 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.015 | V 0.000 | pL 16.000
U 88 | F 011264 | FPS 0160 | D 66 | rR:μσmM 0.10 0.03 0.03 0.13 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.013 | V 0.000 | pL 16.000
U 89 | F 011392 | FPS 0164 | D 67 | rR:μσmM 0.11 0.02 0.07 0.14 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.014 | V 0.000 | pL 16.000
U 90 | F 011520 | FPS 0175 | D 67 | rR:μσmM 0.10 0.04 -0.05 0.12 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.012 | V 0.000 | pL 16.000
U 91 | F 011648 | FPS 0187 | D 68 | rR:μσmM 0.10 0.07 -0.14 0.15 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.012 | V 0.000 | pL 16.000
U 92 | F 011776 | FPS 0176 | D 69 | rR:μσmM 0.11 0.02 0.05 0.14 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.014 | V 0.000 | pL 16.000
U 93 | F 011904 | FPS 0171 | D 69 | rR:μσmM 0.06 0.13 -0.39 0.13 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.008 | V 0.000 | pL 16.000
U 94 | F 012032 | FPS 0162 | D 70 | rR:μσmM 0.13 0.02 0.05 0.15 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.016 | V 0.000 | pL 16.000
U 95 | F 012160 | FPS 0137 | D 71 | rR:μσmM 0.10 0.06 -0.05 0.14 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.013 | V 0.000 | pL 16.000
U 96 | F 012288 | FPS 0190 | D 72 | rR:μσmM 0.07 0.15 -0.47 0.15 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.009 | V 0.000 | pL 16.000
U 97 | F 012416 | FPS 0161 | D 73 | rR:μσmM 0.08 0.08 -0.18 0.13 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.010 | V 0.000 | pL 16.000
U 98 | F 012544 | FPS 0155 | D 73 | rR:μσmM 0.11 0.05 -0.04 0.17 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.014 | V 0.000 | pL 16.000
U 99 | F 012672 | FPS 0155 | D 74 | rR:μσmM 0.09 0.02 0.03 0.12 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.012 | V 0.000 | pL 16.000
U 100 | F 012800 | FPS 0155 | D 75 | rR:μσmM 0.13 0.04 0.01 0.18 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.017 | V 0.000 | pL 16.000
U 101 | F 012928 | FPS 0192 | D 76 | rR:μσmM 0.09 0.04 -0.02 0.12 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.011 | V 0.000 | pL 16.000
U 102 | F 013056 | FPS 0166 | D 77 | rR:μσmM 0.12 0.04 0.04 0.16 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.015 | V 0.000 | pL 16.000
U 103 | F 013184 | FPS 0166 | D 77 | rR:μσmM 0.10 0.03 0.03 0.13 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.012 | V 0.000 | pL 16.000
U 104 | F 013312 | FPS 0152 | D 78 | rR:μσmM 0.09 0.02 0.02 0.11 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.011 | V 0.000 | pL 16.000
U 105 | F 013440 | FPS 0164 | D 79 | rR:μσmM 0.09 0.08 -0.22 0.15 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.011 | V 0.000 | pL 16.000
U 106 | F 013568 | FPS 0154 | D 80 | rR:μσmM 0.10 0.01 0.07 0.12 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.012 | V 0.000 | pL 16.000
U 107 | F 013696 | FPS 0179 | D 81 | rR:μσmM 0.11 0.02 0.07 0.14 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.013 | V 0.000 | pL 16.000
U 108 | F 013824 | FPS 0221 | D 81 | rR:μσmM 0.10 0.03 -0.03 0.12 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.012 | V 0.000 | pL 16.000
U 109 | F 013952 | FPS 0151 | D 82 | rR:μσmM 0.12 0.02 0.05 0.15 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.015 | V 0.000 | pL 16.000
U 110 | F 014080 | FPS 0172 | D 83 | rR:μσmM 0.11 0.02 0.07 0.14 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.014 | V 0.000 | pL 16.000
U 111 | F 014208 | FPS 0195 | D 83 | rR:μσmM 0.10 0.02 0.07 0.13 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.012 | V 0.000 | pL 16.000
U 112 | F 014336 | FPS 0196 | D 84 | rR:μσmM 0.11 0.02 0.06 0.14 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.014 | V 0.000 | pL 16.000
U 113 | F 014464 | FPS 0143 | D 85 | rR:μσmM 0.12 0.04 0.04 0.17 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.015 | V 0.000 | pL 16.000
U 114 | F 014592 | FPS 0167 | D 86 | rR:μσmM 0.11 0.03 0.04 0.14 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.013 | V 0.000 | pL 16.000
U 115 | F 014720 | FPS 0178 | D 86 | rR:μσmM 0.09 0.05 -0.07 0.15 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.011 | V 0.000 | pL 16.000
U 116 | F 014848 | FPS 0167 | D 87 | rR:μσmM 0.11 0.02 0.05 0.13 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.013 | V 0.000 | pL 16.000
U 117 | F 014976 | FPS 0185 | D 88 | rR:μσmM 0.10 0.03 0.07 0.14 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.013 | V 0.000 | pL 16.000
U 118 | F 015104 | FPS 0178 | D 89 | rR:μσmM 0.09 0.06 -0.08 0.13 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.011 | V 0.000 | pL 16.000
U 119 | F 015232 | FPS 0174 | D 89 | rR:μσmM 0.11 0.02 0.08 0.14 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.014 | V 0.000 | pL 16.000
U 120 | F 015360 | FPS 0173 | D 90 | rR:μσmM 0.08 0.06 -0.08 0.15 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.010 | V 0.000 | pL 16.000
U 121 | F 015488 | FPS 0157 | D 91 | rR:μσmM 0.07 0.05 -0.07 0.13 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.009 | V 0.000 | pL 16.000
U 122 | F 015616 | FPS 0178 | D 92 | rR:μσmM 0.09 0.07 -0.16 0.13 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.011 | V 0.000 | pL 16.000
U 123 | F 015744 | FPS 0143 | D 93 | rR:μσmM 0.09 0.01 0.06 0.10 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.011 | V 0.000 | pL 16.000
U 124 | F 015872 | FPS 0175 | D 93 | rR:μσmM 0.07 0.07 -0.14 0.12 | F:μσmM 8.0 0.0 8.0 8.0 | H 0.008 | V 0.000 | pL 16.000
